label,Feature 0,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6
odroid2,87.3,85.4,85.0,83.7,83.9,83.4,83.7
odroid2,87.3,85.2,85.1,83.7,83.8,83.3,83.7
odroid2,87.7,85.6,85.2,84.0,83.8,89.9,83.7
odroid2,87.5,85.9,85.3,84.0,84.4,83.6,83.7
odroid2,87.6,85.5,84.9,84.1,83.3,83.9,84.3
odroid2,87.4,85.2,85.2,83.9,83.8,83.4,83.8
odroid2,87.6,85.4,85.7,83.7,83.4,83.8,84.1
odroid2,87.8,85.4,85.3,83.9,84.0,83.6,83.6
odroid2,87.5,85.6,85.2,83.8,83.6,83.5,83.8
odroid2,87.7,85.5,85.2,83.9,83.8,83.4,83.8
odroid2,87.6,85.5,85.6,84.4,83.1,83.6,83.4
odroid2,88.0,85.9,84.9,84.1,83.7,84.3,83.7
odroid2,87.5,85.3,85.1,83.7,83.9,83.7,83.7
odroid2,87.3,85.3,85.3,83.6,83.7,83.7,83.5
odroid2,87.4,85.7,85.2,83.9,84.0,83.6,83.9
odroid2,87.6,85.7,85.5,83.7,83.3,83.4,83.8
odroid2,87.2,85.5,85.4,83.6,83.7,83.9,83.7
odroid2,88.8,85.7,85.3,83.8,83.4,83.4,83.5
odroid2,87.5,85.3,84.8,83.6,83.3,83.6,83.6
odroid2,87.7,85.6,85.0,84.5,83.8,83.5,83.7
odroid2,87.8,85.5,85.1,84.1,83.4,83.9,83.7
odroid2,87.7,85.4,85.4,84.0,83.6,83.8,83.9
odroid2,87.3,85.9,85.2,83.5,83.8,83.7,83.9
odroid2,87.8,85.4,85.2,84.1,83.7,83.6,83.4
odroid2,87.4,85.8,84.9,84.1,83.7,83.4,83.7
odroid2,88.0,85.4,85.5,83.9,84.0,83.5,83.7
odroid2,87.5,85.7,85.3,83.8,83.3,83.7,83.7
odroid2,87.5,85.3,85.4,84.1,83.7,83.4,83.4
odroid2,87.6,86.0,85.2,83.9,83.9,84.4,83.7
odroid2,87.3,85.5,84.9,84.1,83.8,84.0,83.8
odroid2,87.6,85.7,85.1,83.9,83.6,83.4,83.7
odroid2,87.4,86.2,85.8,84.1,83.6,83.8,83.7
odroid2,87.4,85.0,85.6,83.9,83.7,83.6,83.6
odroid2,87.6,85.4,85.2,84.0,83.9,83.8,83.5
odroid2,87.9,85.5,84.9,83.8,83.9,83.6,83.7
odroid2,87.1,85.5,85.4,83.8,83.9,83.7,83.8
odroid2,87.6,85.2,85.2,84.4,83.5,83.4,83.7
odroid2,87.7,86.2,85.2,83.7,83.5,83.6,83.9
odroid2,87.2,85.3,85.1,84.1,83.4,84.1,83.7
odroid2,87.3,85.5,85.1,84.2,83.7,83.4,83.4
odroid2,87.6,85.7,85.2,83.6,83.4,83.6,83.4
odroid2,87.5,85.6,85.1,84.1,83.9,83.6,84.8
odroid2,88.2,85.3,85.2,83.8,83.7,83.8,83.8
odroid2,87.7,85.6,85.0,83.9,83.6,83.8,83.8
odroid2,87.2,85.6,85.2,84.1,83.7,83.8,83.4
odroid2,87.5,85.6,85.3,84.1,83.8,83.9,83.9
odroid2,87.3,85.3,85.1,83.8,83.6,84.0,83.4
odroid2,87.7,85.8,85.3,84.2,83.6,83.8,83.9
odroid2,87.2,85.5,85.3,83.9,83.6,83.4,83.6
odroid2,87.3,85.1,85.3,84.0,83.5,83.6,83.4
odroid2,87.4,85.4,85.0,84.2,84.2,83.4,83.7
odroid2,87.7,85.9,85.0,84.0,83.7,83.7,83.7
odroid2,87.6,85.9,85.7,84.1,83.4,83.6,83.6
odroid2,87.4,86.6,85.2,85.0,83.9,83.3,83.8
odroid2,87.6,85.2,85.1,84.1,84.0,84.0,83.4
odroid2,87.3,85.2,84.8,84.2,83.6,83.5,83.7
odroid2,87.5,85.1,85.0,84.0,83.5,84.1,83.9
odroid2,87.7,86.3,84.9,83.9,83.5,83.7,83.7
odroid2,87.6,85.7,85.2,84.2,83.7,83.6,83.6
odroid2,88.6,85.0,85.2,84.1,83.6,83.6,83.9
odroid2,87.5,85.7,85.2,83.8,83.6,83.6,83.8
odroid2,87.2,85.3,85.1,84.0,83.7,84.0,83.7
odroid2,87.5,85.6,84.9,84.0,83.4,83.9,83.6
odroid2,87.9,85.8,85.1,84.2,84.0,83.6,83.6
odroid2,87.7,85.4,85.6,84.0,83.8,83.9,83.8
odroid2,87.5,85.4,85.4,83.9,83.7,83.8,83.4
odroid2,87.7,85.3,85.3,84.1,83.6,83.8,83.8
odroid2,87.6,85.8,85.1,84.1,83.7,83.2,83.7
odroid2,87.5,86.0,85.3,84.0,83.5,83.5,83.7
odroid2,87.4,85.5,85.4,83.5,83.7,83.4,83.8
odroid2,87.2,86.1,85.0,84.2,83.6,84.0,83.7
odroid2,87.6,85.7,85.2,83.7,83.7,83.6,83.6
odroid2,88.0,85.9,85.1,83.9,83.5,83.7,83.8
odroid2,87.9,85.8,85.2,84.1,83.7,83.6,83.7
odroid2,87.6,85.5,85.4,84.0,83.4,83.4,83.9
odroid2,87.7,85.4,85.3,84.0,83.8,83.4,83.7
odroid2,87.3,85.7,85.2,83.9,84.0,83.9,83.7
odroid2,87.6,85.3,85.6,84.0,83.4,83.4,83.6
odroid2,87.5,85.5,85.2,84.2,83.6,83.4,83.8
odroid2,87.3,85.4,85.0,83.9,84.1,83.7,83.8
odroid2,87.6,85.9,85.4,84.3,83.6,83.5,83.8
odroid2,88.0,85.4,85.2,84.5,83.5,83.6,83.4
odroid2,87.7,85.4,85.1,84.2,83.3,83.7,83.7
odroid2,87.5,85.5,84.8,84.2,83.7,83.5,83.9
odroid2,87.6,85.6,85.2,84.1,83.4,83.7,83.5
odroid2,87.7,85.3,85.6,84.0,83.7,83.7,83.4
odroid2,87.4,86.2,84.9,83.7,83.4,84.0,83.6
odroid2,87.3,85.6,85.1,84.1,83.6,83.5,83.5
odroid2,87.4,85.7,85.0,84.2,83.9,83.9,83.9
odroid2,87.5,86.1,85.1,83.8,83.9,83.8,84.0
odroid2,87.6,85.5,85.7,83.7,83.7,84.0,83.8
odroid2,87.8,86.0,85.6,84.0,83.7,83.5,83.6
odroid2,87.4,85.3,84.9,84.0,83.9,84.0,83.7
odroid2,87.2,85.9,85.7,84.3,83.8,83.6,83.7
odroid2,95.4,90.3,87.2,85.8,87.7,84.9,85.2
odroid2,87.6,86.2,85.2,84.1,83.9,83.8,83.7
odroid2,87.6,86.2,84.9,84.0,83.9,83.5,83.9
odroid2,87.2,85.6,85.2,83.8,83.7,83.6,83.6
odroid2,87.7,85.8,84.9,84.3,84.0,83.3,83.8
odroid2,87.2,85.6,85.3,83.8,84.0,84.0,83.4
odroid2,87.1,85.2,85.1,84.3,83.6,83.8,83.8
odroid2,87.8,85.6,85.4,84.2,83.9,83.7,83.7
odroid2,87.2,85.5,85.0,84.1,83.6,83.4,83.8
odroid2,87.1,85.4,85.3,83.9,83.8,83.5,83.8
odroid2,87.4,85.4,85.1,83.9,83.8,83.5,83.6
odroid2,87.8,85.8,84.9,83.8,84.2,83.9,83.8
odroid2,87.9,85.5,85.4,84.1,83.6,83.9,83.4
odroid2,88.1,85.4,85.0,84.1,83.7,83.6,84.0
odroid2,87.7,85.3,85.2,84.0,83.9,83.7,84.1
odroid2,87.4,85.0,85.3,83.8,83.7,83.7,83.7
odroid2,87.2,85.9,85.6,83.7,83.7,83.6,83.8
odroid2,88.0,85.4,84.8,84.2,83.8,83.7,83.8
odroid2,87.3,85.9,85.4,84.0,83.3,83.5,83.6
odroid2,87.8,85.8,85.0,83.9,84.0,84.0,84.0
odroid2,87.3,85.8,85.2,84.1,83.6,83.9,83.7
odroid2,87.7,85.5,85.3,84.1,83.6,83.9,83.5
odroid2,88.3,85.0,85.0,84.2,83.9,83.5,83.3
odroid2,88.0,85.4,85.3,84.3,83.5,83.7,83.6
odroid2,87.7,86.0,85.1,84.1,83.9,83.5,83.8
odroid2,87.5,85.8,85.0,84.3,84.3,83.6,83.7
odroid2,87.4,85.1,85.5,83.9,83.4,83.8,84.0
odroid2,87.9,86.2,85.0,84.1,83.5,83.7,83.5
odroid2,87.7,85.4,85.4,84.2,83.9,83.7,84.0
odroid2,87.6,85.8,84.7,84.2,83.6,83.7,83.6
odroid2,87.6,85.5,85.4,84.2,83.6,83.7,83.6
odroid2,93.5,85.1,85.4,83.7,83.6,83.5,83.4
odroid2,87.2,85.6,84.9,84.0,83.7,83.6,83.6
odroid2,87.5,85.5,85.5,83.9,84.0,84.0,83.4
odroid2,87.7,85.5,85.4,84.1,83.7,83.7,83.7
odroid2,87.6,85.5,85.1,84.0,83.9,83.7,83.8
odroid2,87.5,85.1,85.1,83.6,83.7,84.1,83.5
odroid2,87.8,85.8,85.5,84.2,83.6,83.8,83.9
odroid2,87.6,85.9,85.2,84.1,83.8,83.5,83.5
odroid2,87.2,85.1,85.1,84.2,83.5,83.8,83.9
odroid2,87.6,85.2,85.4,83.7,83.3,84.1,83.6
odroid2,87.7,85.2,85.3,83.9,83.8,83.6,83.7
odroid2,87.6,85.7,84.8,84.0,83.8,83.7,83.8
odroid2,87.4,85.3,85.0,84.2,83.6,83.7,83.8
odroid2,87.4,85.7,85.4,84.0,83.7,83.5,84.0
odroid2,87.3,85.3,84.7,83.9,83.8,83.8,83.8
odroid2,87.5,85.6,84.7,84.2,83.5,83.7,83.8
odroid2,87.7,85.5,85.2,84.3,83.5,83.9,83.6
odroid2,87.7,86.8,85.2,84.2,83.5,84.1,83.4
odroid2,87.6,85.5,85.1,83.7,83.9,83.8,83.9
odroid2,87.6,85.7,85.3,84.1,83.7,83.7,83.6
odroid2,87.3,85.9,85.0,84.1,83.4,83.9,83.8
odroid2,87.6,85.4,85.0,84.0,83.7,83.4,83.9
odroid2,88.1,85.6,85.3,84.1,83.7,83.8,83.6
odroid2,87.4,85.7,85.2,83.8,83.6,83.4,83.7
odroid2,87.3,85.5,85.0,84.1,83.8,84.0,83.6
odroid2,87.3,85.2,85.2,83.7,83.6,83.7,83.8
odroid2,87.8,85.3,85.1,84.2,83.6,83.5,83.8
odroid2,87.6,86.5,84.8,84.6,83.7,83.4,83.6
odroid2,87.2,85.5,85.3,83.8,83.8,83.8,83.5
odroid2,87.6,85.5,85.1,84.2,83.7,84.3,83.7
odroid2,87.3,85.2,85.0,84.1,83.9,83.8,83.6
odroid2,87.2,85.5,85.2,83.7,83.9,83.8,83.7
odroid2,87.3,85.0,85.4,83.9,83.9,83.5,83.8
odroid2,88.0,85.3,85.1,83.6,83.8,83.6,83.4
odroid2,87.5,85.3,85.0,84.1,83.5,83.5,83.9
odroid2,87.7,85.3,85.1,84.0,83.6,83.7,83.8
odroid2,88.3,85.8,84.8,83.9,83.4,83.5,83.9
odroid2,87.1,85.7,85.3,84.1,84.2,83.6,83.8
odroid2,95.5,87.1,92.1,85.5,88.5,95.6,85.9
odroid2,87.8,85.8,85.1,83.6,84.2,83.5,83.4
odroid2,87.5,85.4,85.2,83.9,83.4,83.9,83.8
odroid2,87.8,85.8,84.9,84.1,83.8,84.2,84.0
odroid2,87.3,85.1,85.0,84.2,83.8,83.8,83.3
odroid2,88.1,88.5,85.4,83.9,84.1,84.0,84.3
odroid2,87.6,85.5,85.2,83.7,83.6,84.0,83.7
odroid2,88.5,85.3,85.1,83.9,83.5,83.9,83.7
odroid2,88.1,85.3,85.2,84.1,83.6,83.6,83.9
odroid2,92.6,97.0,98.1,92.7,89.0,89.0,90.6
odroid2,87.9,85.6,85.3,84.2,83.7,83.7,83.7
odroid2,92.9,91.2,87.2,85.5,86.4,85.6,85.9
odroid2,87.3,85.1,85.6,83.9,83.5,83.9,83.4
odroid2,87.5,86.0,85.1,83.9,83.7,83.6,83.6
odroid2,88.0,85.8,85.4,84.1,83.2,83.8,83.6
odroid2,87.6,85.7,85.1,83.7,83.6,83.6,83.8
odroid2,87.6,86.0,85.5,84.0,83.8,83.7,83.6
odroid2,88.0,85.6,85.5,84.2,83.7,83.9,83.3
odroid2,87.4,85.4,85.5,84.2,83.7,83.5,84.1
odroid2,87.6,85.3,84.9,84.3,83.7,83.8,83.7
odroid2,87.8,85.8,85.0,84.9,83.7,83.7,83.7
odroid2,87.3,86.4,85.2,84.1,83.4,83.7,83.4
odroid2,87.3,85.3,84.8,84.0,84.0,83.6,83.9
odroid2,87.9,85.6,85.8,84.2,83.4,83.8,83.8
odroid2,90.1,86.5,94.9,99.1,92.1,93.5,89.4
odroid2,87.6,86.1,84.8,84.1,83.8,83.7,84.1
odroid2,87.4,86.0,85.2,84.0,83.5,83.8,83.2
odroid2,87.7,85.2,85.4,83.6,83.9,83.7,83.7
odroid2,87.8,85.7,85.1,83.7,83.9,83.5,84.3
odroid2,87.2,85.8,85.3,84.0,83.4,83.5,83.6
odroid2,87.7,85.4,85.5,84.1,83.9,83.8,83.7
odroid2,87.6,85.3,85.2,83.8,83.8,83.6,84.0
odroid2,88.4,89.4,85.6,85.0,83.8,84.2,84.4
odroid2,87.7,85.5,85.1,84.1,83.9,83.8,83.5
odroid2,87.4,85.4,85.3,84.0,83.9,83.8,83.6
odroid2,87.8,85.6,85.0,84.0,83.5,83.8,83.6
odroid2,87.4,85.4,85.2,84.1,83.9,83.8,83.7
odroid2,87.5,85.2,85.0,84.2,83.5,83.5,83.8
odroid2,87.2,86.0,85.2,84.0,83.5,83.8,83.7
odroid2,87.2,86.2,85.3,84.2,83.6,83.5,83.6
odroid2,88.0,85.6,85.2,84.1,83.6,83.7,83.7
odroid2,87.9,85.5,85.1,84.0,83.7,83.5,84.0
odroid2,87.3,85.5,85.1,83.8,83.6,83.7,83.8
odroid2,87.5,85.5,85.2,83.8,83.8,83.8,83.7
odroid2,87.0,85.3,84.9,84.0,83.6,83.8,83.8
odroid2,87.7,85.4,85.3,84.1,83.8,83.7,83.6
odroid2,87.2,85.7,85.2,83.7,83.7,83.5,83.7
odroid2,87.7,85.4,85.1,84.1,83.4,83.9,83.9
odroid2,87.5,85.2,85.4,83.9,83.6,83.7,83.4
odroid2,87.4,87.6,87.2,86.5,88.4,85.2,85.3
odroid2,87.7,85.3,85.4,83.7,83.9,83.8,83.6
odroid2,87.5,85.4,85.0,84.1,83.8,83.5,83.8
odroid2,87.5,86.2,85.3,84.1,84.0,83.4,83.4
odroid2,87.6,85.7,85.3,83.8,83.8,83.7,83.3
odroid2,87.7,85.8,85.3,84.1,83.7,83.6,83.3
odroid2,87.6,86.4,85.2,84.0,83.7,83.6,83.6
odroid2,87.6,85.5,85.1,83.9,84.0,83.6,83.9
odroid2,87.6,85.2,85.5,84.1,84.4,83.7,83.8
odroid2,88.1,85.7,85.1,83.7,83.8,83.8,83.7
odroid2,87.8,85.5,85.2,85.5,87.0,86.4,89.0
odroid2,87.3,85.9,85.3,83.7,83.7,83.5,83.8
odroid2,88.0,86.2,85.3,84.1,83.4,83.3,83.4
odroid2,87.6,85.7,85.0,83.9,83.5,83.7,83.5
odroid2,88.0,85.5,85.2,84.1,83.5,83.8,83.9
odroid2,87.5,85.8,85.2,84.0,83.7,83.7,83.4
odroid2,87.7,85.3,85.4,84.0,83.6,83.6,83.3
odroid2,87.7,85.6,85.5,83.7,83.5,84.1,83.5
odroid2,87.7,85.3,84.9,84.2,83.5,83.6,83.8
odroid2,87.6,86.1,85.3,84.3,83.3,83.9,83.4
odroid2,88.0,85.4,85.4,83.7,83.5,84.0,83.7
odroid2,88.2,89.8,85.3,84.2,84.5,84.3,84.6
odroid2,87.6,85.3,85.1,84.5,84.0,83.9,83.6
odroid2,87.8,85.4,84.8,84.3,83.7,83.6,83.4
odroid2,87.4,85.7,85.5,84.1,83.6,83.3,83.6
odroid2,87.6,85.2,85.0,84.4,83.7,83.7,83.8
odroid2,87.5,85.4,85.0,83.8,83.5,83.4,83.7
odroid2,87.3,85.5,84.9,83.9,83.6,83.4,84.1
odroid2,87.4,85.7,85.3,84.2,83.5,84.1,83.5
odroid2,87.4,85.9,84.9,84.5,83.5,83.8,83.6
odroid2,87.6,85.7,84.9,84.2,83.5,83.6,83.6
odroid2,87.5,85.8,84.9,84.1,83.8,83.7,83.7
odroid2,87.6,85.3,85.4,84.1,83.5,83.7,83.7
odroid2,87.2,85.7,85.0,83.9,83.7,83.5,83.5
odroid2,87.3,85.6,85.1,83.8,83.6,83.6,83.9
odroid2,87.9,85.7,85.2,83.8,83.5,84.0,83.5
odroid2,93.8,86.2,85.3,84.0,84.4,83.5,84.1
odroid2,87.7,85.7,85.4,84.1,83.8,84.0,83.7
odroid2,87.6,85.0,85.1,84.1,83.6,83.6,83.7
odroid2,87.6,85.4,84.9,84.3,83.8,83.8,83.8
odroid2,87.5,85.3,85.2,84.3,83.4,83.9,83.8
odroid2,87.2,85.6,85.2,84.2,83.7,83.8,83.4
odroid2,87.3,85.4,85.3,84.2,83.6,83.5,83.6
odroid2,87.9,85.3,84.8,84.0,83.5,83.6,84.1
odroid2,87.5,85.8,85.1,83.6,83.5,83.9,83.9
odroid2,87.6,85.3,85.7,83.9,83.9,83.9,83.4
odroid2,87.7,85.3,86.3,84.1,83.3,83.5,83.5
odroid2,87.2,86.4,85.2,84.2,83.3,83.7,83.5
odroid2,88.1,85.6,85.4,84.1,83.7,83.7,83.8
odroid2,87.6,85.1,85.1,83.9,83.9,83.7,83.7
odroid2,87.5,85.7,85.5,83.9,83.7,84.0,83.7
odroid2,87.7,85.8,85.3,83.9,83.7,83.4,83.5
odroid2,87.8,85.2,85.4,84.8,84.1,83.7,83.4
odroid2,87.5,85.7,85.3,84.0,83.5,83.5,83.8
odroid2,87.7,85.7,85.0,84.3,83.9,83.8,83.6
odroid2,87.1,85.8,85.3,84.3,83.8,83.6,83.6
odroid2,87.2,85.6,85.2,83.8,83.8,83.6,84.0
odroid2,87.6,85.7,85.7,83.9,83.5,83.6,83.9
odroid2,87.6,85.9,85.2,84.1,84.3,83.7,83.6
odroid2,87.5,85.2,85.3,84.0,83.6,83.4,83.8
odroid2,87.6,85.2,85.4,84.1,83.7,83.9,83.7
odroid2,87.7,85.4,85.1,83.9,83.5,83.4,83.8
odroid2,87.6,85.5,85.4,83.6,83.5,83.5,83.3
odroid2,87.7,85.3,84.9,84.0,83.9,83.5,83.8
odroid2,87.3,85.8,85.4,84.4,83.7,83.9,83.6
odroid2,87.6,85.5,84.9,83.7,83.8,83.8,83.9
odroid2,88.0,85.1,86.0,83.9,83.5,83.9,83.6
odroid2,87.3,85.6,85.3,83.9,83.8,83.9,84.2
odroid2,87.5,85.4,85.3,83.8,83.8,83.6,83.9
odroid2,87.0,85.9,85.3,83.7,84.0,83.7,83.8
odroid2,87.9,85.2,85.3,83.8,83.5,83.8,83.6
odroid2,87.3,85.4,85.3,83.6,83.6,83.5,83.7
odroid2,88.0,85.6,85.1,84.0,83.8,83.7,83.8
odroid2,87.6,85.5,85.2,84.0,83.6,83.6,83.7
odroid2,87.4,85.3,85.1,84.0,83.9,83.7,83.6
odroid2,87.8,85.6,85.4,84.1,83.7,83.7,84.1
odroid2,88.3,91.8,85.4,84.7,84.4,84.2,84.1
odroid2,87.7,85.5,85.0,84.2,83.7,83.7,83.7
odroid2,87.8,85.3,85.3,84.1,83.3,83.8,83.7
odroid2,87.3,86.5,84.8,84.1,83.6,83.9,84.1
odroid2,87.6,85.6,84.9,84.0,83.5,83.6,83.6
odroid2,87.5,85.7,85.2,83.8,83.9,83.3,83.9
odroid2,87.6,85.5,85.3,84.1,83.8,83.3,84.1
odroid2,87.0,85.3,85.4,83.7,83.8,84.2,83.4
odroid2,87.3,86.0,85.1,83.8,83.8,83.4,83.7
odroid2,87.6,85.5,85.0,83.9,83.5,83.8,84.1
odroid2,88.1,85.5,85.3,83.7,83.6,83.6,83.8
odroid2,87.5,85.8,85.0,83.9,83.8,83.8,83.7
odroid2,87.9,85.8,85.1,84.0,84.0,83.7,83.6
odroid2,88.0,85.2,85.0,83.8,83.5,83.5,83.5
odroid2,87.6,85.7,92.9,83.7,83.6,83.6,83.7
odroid2,88.1,85.9,85.3,84.2,83.6,83.4,83.7
odroid2,87.6,85.3,85.0,83.7,83.7,83.7,83.6
odroid2,87.4,85.2,85.1,84.3,83.4,84.0,83.8
odroid2,87.5,85.4,85.5,84.0,83.3,84.0,83.6
odroid2,87.6,85.3,85.1,83.9,84.0,83.5,83.9
odroid2,87.9,85.5,85.8,83.9,83.8,83.9,83.4
odroid2,87.5,85.7,85.0,83.9,83.5,83.7,83.8
odroid2,87.3,85.7,85.0,84.4,83.8,83.7,83.7
odroid2,87.5,85.6,85.1,84.0,83.5,83.7,83.7
odroid2,87.4,85.8,85.3,84.1,83.5,83.6,83.5
odroid2,87.7,85.6,85.4,83.9,84.4,83.7,83.6
odroid2,87.6,85.1,84.9,84.0,83.8,83.6,83.6
odroid2,87.5,85.4,85.7,83.9,83.4,83.8,84.0
odroid2,87.9,85.4,85.4,83.6,83.5,84.2,84.8
odroid2,88.7,88.9,85.7,85.2,85.1,85.6,86.5
odroid2,88.1,85.5,86.1,84.2,86.6,83.9,84.0
odroid2,87.3,85.4,85.0,84.0,83.7,83.8,83.9
odroid2,87.7,85.6,85.3,83.9,83.9,83.3,83.5
odroid2,87.6,85.3,85.3,84.2,84.0,83.6,83.5
odroid2,87.6,85.6,85.2,84.2,83.2,83.8,83.3
odroid2,87.6,85.5,85.1,84.2,83.8,84.0,83.8
odroid2,87.7,85.9,85.1,84.0,84.1,84.0,83.5
odroid2,88.0,85.2,85.3,84.3,84.1,83.7,83.8
odroid2,87.6,85.4,85.2,83.5,83.3,83.6,83.7
odroid2,87.8,85.4,85.3,84.3,83.7,83.5,83.3
odroid2,87.6,85.5,85.2,83.8,84.4,83.5,83.3
odroid2,87.4,85.5,85.3,84.1,83.9,83.8,83.8
odroid2,87.9,85.5,85.5,83.9,84.1,83.4,84.0
odroid2,88.0,85.6,85.1,83.6,83.8,83.7,83.8
odroid2,87.3,85.6,85.3,84.3,83.4,83.4,83.7
odroid2,88.0,85.7,85.2,84.2,84.0,83.6,83.6
odroid2,88.1,85.8,85.1,84.0,84.2,83.6,83.9
odroid2,87.6,86.0,85.2,83.9,83.7,83.8,84.0
odroid2,88.0,85.5,85.2,84.0,83.5,83.4,83.8
odroid2,87.6,85.6,85.3,83.8,83.7,84.0,83.9
odroid2,87.7,85.3,85.1,84.0,83.9,84.0,83.7
odroid2,87.8,85.0,85.3,83.9,83.6,83.8,83.4
odroid2,87.4,85.5,85.0,84.5,83.6,83.6,83.3
odroid2,87.4,85.5,84.9,83.7,83.6,83.8,83.5
odroid2,87.5,86.2,85.0,83.8,83.5,83.8,83.8
odroid2,87.9,85.4,85.2,84.1,83.4,83.8,84.0
odroid2,87.6,85.8,85.1,83.8,83.4,83.6,83.6
odroid2,87.0,86.2,85.3,84.0,83.9,83.7,84.5
odroid2,87.3,85.8,85.1,84.0,84.2,83.5,83.9
odroid2,87.7,85.8,85.3,84.2,83.5,83.7,83.8
odroid2,87.4,85.4,84.9,84.0,83.7,83.7,83.6
odroid2,87.8,85.9,85.6,83.5,83.5,83.5,83.8
odroid2,87.4,85.8,85.6,84.2,83.6,83.5,83.7
odroid2,87.6,86.1,85.4,84.2,83.6,83.7,83.7
odroid2,87.5,85.8,85.0,84.0,83.6,83.6,83.4
odroid2,87.4,85.7,85.1,84.0,83.1,83.6,83.6
odroid2,87.4,85.6,86.0,83.8,83.9,83.7,84.1
odroid2,87.9,86.2,85.2,83.8,83.9,83.7,83.9
odroid2,87.6,85.7,84.7,84.5,83.5,83.8,83.9
odroid2,87.2,86.1,85.6,83.9,83.7,83.7,83.9
odroid2,87.6,86.1,84.9,84.2,83.5,83.9,83.5
odroid2,87.7,85.5,85.0,83.8,83.6,84.1,84.0
odroid2,87.3,85.3,85.3,83.9,83.5,83.9,83.8
odroid2,87.8,85.4,86.4,83.7,84.1,83.7,84.2
odroid2,87.4,86.4,84.8,84.0,83.9,83.6,83.4
odroid2,87.1,85.7,85.2,84.1,83.7,84.1,83.6
odroid2,87.7,85.4,85.4,83.7,83.5,84.2,83.7
odroid2,87.5,85.5,84.7,83.9,84.0,83.8,83.7
odroid2,87.5,85.0,85.1,83.8,83.7,83.8,83.4
odroid2,87.4,85.5,85.2,84.1,83.5,83.3,83.6
odroid2,88.0,85.9,85.1,84.0,83.9,83.7,83.6
odroid2,88.0,85.5,85.0,83.9,83.6,83.8,83.5
odroid2,87.5,85.5,85.1,83.6,83.5,83.5,83.8
odroid2,95.2,85.3,85.3,84.0,83.8,83.5,83.7
odroid2,87.2,86.4,85.5,84.1,83.7,83.5,84.2
odroid2,87.6,85.5,85.4,84.2,83.6,83.7,84.0
odroid2,89.4,85.6,85.0,84.2,83.7,83.8,83.9
odroid2,87.7,85.7,85.2,84.0,83.4,84.6,83.5
odroid2,87.4,86.2,85.3,83.8,83.5,83.7,83.7
odroid2,87.7,85.9,84.8,84.1,83.8,83.8,83.9
odroid2,88.0,85.6,85.3,83.8,83.6,83.8,84.1
odroid2,87.4,85.2,85.0,84.0,84.0,83.4,83.8
odroid2,87.5,86.0,85.5,84.1,83.8,83.8,83.5
odroid2,87.6,85.6,85.1,84.2,83.5,83.7,83.9
odroid2,88.0,85.2,84.9,84.1,83.5,83.6,84.0
odroid2,87.1,85.9,85.2,84.1,83.9,83.8,83.9
odroid2,87.3,85.5,85.2,84.0,83.9,83.5,83.8
odroid2,87.7,85.5,85.4,83.7,83.9,83.9,84.1
odroid2,87.6,85.5,85.7,84.0,83.7,83.5,83.7
odroid2,87.3,85.7,85.2,84.1,83.9,83.9,84.0
odroid2,87.2,85.6,85.1,84.5,83.7,83.7,83.8
odroid2,87.6,85.7,85.0,83.7,83.8,83.7,83.6
odroid2,87.5,85.8,85.3,83.8,83.4,83.7,83.7
odroid2,87.8,85.7,84.9,83.8,83.2,83.8,83.7
odroid2,87.5,85.7,84.9,84.3,83.6,83.7,83.7
odroid2,87.6,86.2,85.6,84.1,84.0,83.7,83.7
odroid2,87.7,85.6,85.5,83.8,83.6,83.9,83.7
odroid2,87.6,85.5,85.0,84.2,83.8,83.9,83.5
odroid2,87.4,85.7,85.4,83.7,83.8,83.9,83.6
odroid2,87.3,85.2,85.5,83.9,83.6,83.6,83.7
odroid2,87.8,85.3,85.2,83.7,84.0,83.8,83.7
odroid2,87.6,85.3,85.4,84.2,84.0,83.9,83.7
odroid2,87.4,85.4,85.1,83.7,84.3,83.8,83.9
odroid2,87.7,85.5,85.3,84.0,83.8,83.7,83.8
odroid2,87.4,85.5,85.3,84.1,83.4,84.5,83.5
odroid2,87.7,85.8,85.7,84.1,83.5,83.7,84.0
odroid2,87.8,85.4,85.8,83.7,83.3,83.8,83.6
odroid2,88.0,85.6,85.3,84.1,83.4,83.6,83.7
odroid2,87.7,85.2,85.2,83.7,83.7,83.6,84.0
odroid2,87.6,85.8,85.3,83.8,83.6,83.5,83.9
odroid2,87.2,85.3,84.9,84.1,83.7,83.6,83.8
odroid2,87.8,85.6,85.4,83.8,83.9,83.7,83.8
odroid2,87.8,85.5,85.2,84.2,83.7,83.6,83.3
odroid2,87.9,85.3,85.2,84.1,83.4,83.6,83.7
odroid2,87.7,85.5,85.4,83.8,84.4,83.5,83.8
odroid2,87.5,85.6,85.0,83.9,83.9,83.5,83.8
odroid2,87.2,85.4,85.4,84.1,84.2,83.5,83.6
odroid2,88.5,85.5,85.1,84.0,83.7,83.4,83.6
odroid2,87.8,85.3,85.2,83.8,84.1,83.6,83.8
odroid2,87.3,85.9,85.1,83.9,83.9,83.6,83.8
odroid2,87.6,85.3,85.2,83.8,83.9,84.3,83.7
odroid2,87.6,85.7,85.3,83.9,83.5,83.6,83.8
odroid2,87.1,85.5,85.0,84.2,83.8,83.8,83.5
odroid2,87.5,85.2,85.4,83.8,83.5,83.8,83.3
